temperature_pred,temperature_low,temperature_high,humidity_pred,humidity_low,humidity_high,pressure_pred,pressure_low,pressure_high,target_date
11.611868306689656,8.74310679531309,15.00134457322698,77.16718832249649,57.17550875924955,70.65385965985968,1015.8974560013273,1011.9767468761507,1017.2224578829579,2025-05-27
10.624050099248796,8.74310679531309,12.729696697790722,72.77732281717039,57.426219223529074,77.93127763335926,1016.6512002395107,1012.8659051077856,1017.6285524562936,2025-05-28
10.617716794487578,8.74310679531309,12.23613882817378,72.5735634041083,57.44355842117338,70.46890847648127,1016.6361694470743,1013.0797856671547,1017.6285524562936,2025-05-29
10.617716794487578,8.74310679531309,12.23613882817378,72.5735634041083,57.44355842117338,70.46890847648127,1016.6361694470743,1013.0797856671547,1017.6285524562936,2025-05-30
10.617716794487578,8.74310679531309,12.23613882817378,72.5735634041083,57.44355842117338,70.46890847648127,1016.6361694470743,1013.0797856671547,1017.6285524562936,2025-05-31
10.617716794487578,8.74310679531309,12.23613882817378,72.5735634041083,57.44355842117338,70.46890847648127,1016.6361694470743,1013.0797856671547,1017.6285524562936,2025-06-01
10.617716794487578,8.74310679531309,12.23613882817378,72.5735634041083,57.44355842117338,70.46890847648127,1016.6361694470743,1013.0797856671547,1017.6285524562936,2025-06-02
